# Time-averaged data for fix at2
# TimeStep f_mysf1[1] f_mysf2[1]
194800 1.57432 -2.20284
194900 0.0622913 -1.12613
195000 -0.49883 -0.625193
195100 -1.53253 -0.0464867
195200 -1.13719 0.90594
195300 0.265587 -0.0894442
195400 0.928391 0.346284
195500 1.19017 -1.07332
195600 0.770169 -1.53268
195700 0.761853 -0.834294
195800 -0.81974 -2.5509
195900 -0.525275 -0.727046
196000 0.348636 0.76778
196100 0.995148 0.104941
196200 0.34152 -0.899428
196300 1.28628 -0.000383076
196400 0.229929 -1.29333
196500 0.984685 -0.0781899
196600 0.497271 1.49615
196700 -0.0554406 1.3833
196800 -0.721761 1.25846
196900 -1.09436 -0.557035
197000 0.827345 -1.51797
197100 1.46828 -1.41049
197200 0.670582 -0.397249
197300 1.90286 1.10097
197400 0.697068 -1.30586
197500 1.27884 -0.310061
197600 -0.179673 0.327027
197700 0.807245 -1.35355
197800 0.881243 -0.494659
197900 0.505358 0.485064
198000 -0.35965 -0.249083
198100 -0.37318 0.268538
198200 -1.40062 -2.08952
198300 -1.80328 -0.493144
198400 0.438258 0.285848
198500 1.47842 0.971314
198600 1.46903 -0.610982
198700 -0.621963 -1.95597
198800 0.29295 -0.674638
198900 -0.925402 -0.523807
199000 -0.705472 -1.34451
199100 2.34936 -0.65667
199200 1.02441 0.101076
199300 1.06277 -1.09477
199400 -1.09491 -0.466267
199500 1.37731 -1.24145
199600 -0.192384 1.48755
199700 0.532632 1.46757
199800 1.1852 0.991874
199900 -0.017882 -0.929759
200000 -1.34386 -0.939312
200100 -0.516309 -0.10338
200200 2.27268 -0.537526
200300 1.09672 0.474989
200400 0.219644 -0.235954
200500 1.06549 -0.825284
200600 0.374695 0.413078
200700 0.513545 -0.617931
200800 1.12724 -0.954558
200900 0.540106 -0.929412
201000 1.57847 -0.117814
201100 -0.822534 -1.40199
201200 -1.64689 0.0399401
201300 0.254278 -0.856945
201400 0.205382 -0.351255
201500 -0.822349 1.42694
201600 -1.54868 -0.535514
201700 0.990312 -0.993997
201800 1.25819 -0.516673
201900 0.751007 -2.62473
202000 0.145844 0.506776
202100 0.264536 -0.106596
202200 -0.47981 -0.75675
202300 0.749283 1.12086
202400 1.33879 -0.601408
202500 1.62687 -2.46768
202600 0.975746 -0.195548
202700 0.642294 0.918553
202800 -1.11296 0.0112939
202900 0.0527546 -0.08877
203000 0.940761 1.56545
203100 -0.206983 0.0321336
203200 -0.451991 0.440969
203300 1.56195 -0.702299
203400 0.863076 -1.67283
203500 0.815892 -0.543562
203600 0.0682139 0.804424
203700 0.159254 -1.86323
203800 -0.794547 0.225192
203900 1.25663 -0.280105
204000 0.598863 -1.93819
204100 0.709592 -0.627855
204200 1.36557 -0.464141
204300 -0.344025 -0.0631142
204400 -0.703597 0.2098
204500 -1.0062 -0.0977325
204600 -0.736392 0.375563
204700 -0.0705131 -0.163918
204800 0.727507 -1.14333
204900 0.699233 -1.14836
205000 -0.102031 -0.719719
205100 -2.63585 -1.16214
205200 -3.1554 -0.227309
205300 -0.551398 -0.910768
205400 1.41931 -1.44542
205500 1.69918 -1.40953
205600 4.66563 -1.56341
205700 2.15541 0.479587
205800 1.18122 0.3495
205900 -1.18545 0.310216
206000 1.89796 2.06106
206100 -0.980204 -0.843857
206200 -1.60922 -0.442243
206300 1.94997 -1.52906
206400 1.88423 0.472335
206500 -0.732799 1.62255
206600 1.38602 1.07946
206700 -0.412215 1.00124
206800 -1.12078 0.984581
206900 0.720211 0.932097
207000 3.25647 -1.28777
207100 1.55505 -2.51144
207200 1.03279 -4.19246
207300 -0.291472 -1.73033
207400 -1.14748 -0.112132
207500 0.778579 -0.292836
207600 -1.12106 0.832521
207700 -1.45755 0.806109
207800 0.242946 -0.630028
207900 0.817659 -2.12404
208000 1.31088 -0.505383
208100 -0.480202 -1.00329
208200 -1.49502 -0.294929
208300 -1.31995 1.49124
208400 -2.007 -1.59512
208500 0.724358 -0.43904
208600 2.38882 -2.50393
208700 2.47062 -0.523188
208800 0.392 -0.984031
208900 1.63542 0.124579
209000 1.55187 1.10663
209100 -0.382949 1.03342
209200 -0.103128 -0.142231
209300 0.160355 -0.150114
209400 0.342439 -0.159707
209500 1.35002 -0.177878
209600 2.00245 0.14791
209700 0.412968 -0.552154
209800 -0.692173 1.17147
209900 -0.654987 1.15901
210000 1.56796 0.662116
210100 1.46176 0.00156551
210200 1.04966 -0.680797
210300 0.924587 -1.73194
210400 -2.12128 -1.95825
210500 0.787249 -1.98383
210600 -0.0266212 -0.50645
210700 0.0232549 -0.793356
210800 0.0937796 -0.480447
210900 -0.511052 0.339341
211000 1.28546 0.259503
211100 0.916431 -1.66778
211200 0.182187 -1.04971
211300 -1.48471 0.0576533
211400 -1.64293 -0.0978632
211500 0.135388 -1.02189
211600 -1.01318 -0.880626
211700 -0.10406 -0.621873
211800 1.41945 -1.52743
211900 1.72158 -0.424832
212000 2.04579 2.14761
212100 -0.131274 -0.127995
212200 1.16337 -0.592002
212300 1.25612 -0.819552
212400 0.0763447 0.139327
212500 0.264808 -0.43584
212600 2.17781 -0.75527
212700 0.760872 0.742775
212800 -0.242121 -0.11058
212900 -0.387659 0.540784
213000 1.57719 2.5672
213100 0.871747 0.207635
213200 0.789591 -0.107589
213300 -0.485272 -1.6187
213400 1.31327 -1.70411
213500 0.438481 -0.338414
213600 -1.77228 0.192027
213700 1.04173 -0.399188
213800 -0.886323 -2.3361
213900 -0.17714 -2.0488
214000 0.648611 -0.889831
214100 0.754735 -0.500353
214200 0.889506 -0.690479
214300 0.106305 -0.377495
214400 -0.233169 0.44192
214500 -0.303113 -1.46322
214600 -1.77525 -0.10925
214700 -0.908504 -0.353181
214800 1.43383 -0.772534
214900 2.53672 0.941101
215000 -0.0234883 -0.682946
215100 -0.973108 -0.67764
215200 1.71664 -0.750741
215300 0.167848 1.05505
215400 0.56567 -0.655995
215500 2.23774 -1.25987
215600 1.62093 0.694351
215700 0.186332 0.177273
215800 1.15008 -0.715817
215900 0.642283 -2.01523
216000 -0.344885 0.755881
216100 -0.324486 1.52554
216200 1.15892 0.740689
216300 1.2003 -0.262528
216400 -0.0542195 0.384314
216500 -0.075706 0.0898529
216600 -0.0166505 -0.579471
216700 0.163341 -0.829617
216800 0.354453 -2.01664
216900 2.058 -0.662959
217000 -0.0137849 -0.758492
217100 -0.900876 -1.75126
217200 -0.0952932 -0.368343
217300 0.998529 -1.11208
217400 2.21098 -1.23689
217500 -0.387128 -0.335622
217600 -0.0160286 0.837994
217700 0.433406 -1.0992
217800 -1.61753 -2.16005
217900 -0.0458526 -0.0580458
218000 -0.473901 0.395348
218100 -0.292293 -0.186696
218200 1.67954 -0.403061
218300 0.0816508 -1.22875
218400 0.15743 1.14157
218500 1.73469 -1.42296
218600 2.75148 -0.122019
218700 0.739596 0.156703
218800 0.572567 -1.39919
218900 1.83176 -0.816197
219000 -0.766839 0.322536
219100 -0.915889 0.454419
219200 0.554308 -1.31481
219300 0.892376 0.978044
219400 0.952225 0.97271
219500 2.45624 -0.424926
219600 -0.226312 -1.35867
219700 1.61625 0.096203
219800 -1.59369 -0.992452
219900 0.507934 0.47423
220000 0.990363 -0.545882
220100 0.310794 -1.61353
220200 0.467004 -0.466565
220300 0.714107 -1.29491
220400 1.31537 -1.48738
220500 0.944581 0.48811
220600 -0.750875 -0.711507
220700 -0.171393 -0.136725
220800 -0.879057 -0.295079
220900 -0.346423 -0.349219
221000 -0.311697 -0.660172
221100 -0.00743278 -1.75308
221200 0.755077 -1.77747
221300 2.72303 -0.267784
221400 -0.972223 0.538416
221500 0.276133 -0.48575
221600 0.54579 -0.586937
221700 0.637025 -0.887781
221800 0.940297 -0.560646
221900 0.465271 0.65322
222000 0.67465 -0.841526
222100 0.588148 -0.365196
222200 0.468611 -0.735674
222300 0.140799 0.241947
222400 0.193418 -0.310558
222500 0.351463 1.39214
222600 2.3824 -0.0810123
222700 1.34819 -1.27415
222800 1.26829 -0.0956445
222900 -0.269823 -0.746147
223000 -0.974129 -1.19651
223100 -0.225527 0.439326
223200 0.928148 -0.46829
223300 0.799421 0.0795353
223400 0.412249 -1.21157
223500 1.2945 -0.51665
223600 -0.424762 0.49796
223700 0.0151976 -1.46092
223800 0.874115 -0.878673
223900 -0.458933 -0.439355
224000 0.537254 -0.00643093
224100 -0.337661 -1.31358
224200 1.35163 -1.72272
224300 0.10484 -0.92473
224400 -0.116871 -1.04107
224500 0.0403569 0.362561
224600 0.595549 0.734524
224700 0.323123 0.388543
224800 -1.47005 -0.906565
224900 1.73976 -1.50374
225000 0.672031 -1.39002
225100 1.36201 -1.42226
225200 1.04241 1.00444
225300 1.28343 1.70103
225400 -0.444803 -0.027234
225500 0.970533 -1.05025
225600 0.997792 -0.673418
225700 1.15779 -0.131427
225800 0.951271 -0.916671
225900 0.53602 -0.495159
226000 0.38299 0.14992
226100 0.639434 1.99378
226200 -1.56578 -0.57512
226300 0.328775 -0.669666
226400 1.358 -0.928239
226500 0.0990213 -1.35439
226600 2.31913 -0.301343
226700 1.21577 -0.545482
226800 -0.337724 -0.963861
226900 -1.59288 -1.89864
227000 -0.510003 -0.867483
227100 -0.690008 0.86116
227200 0.930679 -0.563043
227300 1.54152 -1.60235
227400 0.91592 -0.0645991
227500 -1.25015 -0.231847
227600 0.0525644 -1.09907
227700 -0.949832 1.03194
227800 -0.409756 0.237501
227900 0.443869 -0.748267
228000 1.17548 0.134751
228100 0.188782 -1.00758
228200 1.03568 -2.34968
228300 0.678492 -1.08181
228400 2.41537 0.0703996
228500 0.430676 0.860622
228600 1.22013 1.03017
228700 0.349582 -0.419867
228800 0.0604892 -0.288074
228900 -1.57989 -1.81765
229000 1.64739 0.322546
229100 0.563383 1.67446
229200 0.277591 -0.59592
229300 -0.316201 1.10894
229400 0.248528 0.285598
229500 0.13861 -0.574851
229600 1.28645 -0.422694
229700 1.66317 -0.556517
229800 0.982221 -1.58589
229900 0.0541847 -0.663945
230000 -1.21288 -0.605899
230100 -0.787894 -1.33518
230200 0.0364039 -1.21602
230300 1.38116 -0.697565
230400 0.830571 0.129441
230500 1.26976 0.817863
230600 -0.0472547 0.0643296
230700 -0.559852 -0.83336
230800 -0.92249 0.0608668
230900 -0.566003 -0.231815
231000 -0.845879 -1.8393
231100 -0.829825 -0.161669
231200 2.07009 -1.38745
231300 1.05873 -0.411132
231400 -0.417227 -0.465705
231500 1.18125 -0.186374
231600 1.61566 0.378848
231700 0.990414 0.0689991
231800 0.478653 -0.872857
231900 -1.0272 0.275543
232000 1.25899 -1.67978
232100 2.13392 0.515178
232200 0.183139 0.495901
232300 -0.440085 0.519814
232400 -1.07892 1.10881
232500 0.668953 0.0576547
232600 0.717977 -0.0631706
232700 1.70182 0.382369
232800 1.75824 -0.813407
232900 0.563214 -0.124466
233000 0.027962 -1.24849
233100 0.272476 -1.04655
233200 -0.0843632 -1.0041
233300 -1.39954 -0.948907
233400 0.718064 -0.245985
233500 0.384769 -0.970508
233600 0.907957 -1.40159
233700 -0.00556566 -1.63585
233800 -1.1991 1.07832
233900 -0.434851 0.310174
234000 -0.320719 0.419436
234100 -0.165719 -1.11749
234200 0.160817 -1.09386
234300 0.356052 -1.20944
234400 0.555736 -1.35248
234500 1.49638 -0.0444266
234600 0.591105 -0.384233
234700 0.468714 0.798795
234800 -0.250661 0.0492278
234900 0.984378 -0.244897
235000 0.93254 -0.637126
235100 1.81445 -1.3477
235200 1.22658 0.659931
235300 0.371445 0.401588
235400 -0.164545 0.680582
235500 0.49541 2.39743
235600 0.73704 -0.186254
235700 -1.37659 -0.0478581
235800 1.27452 -0.555773
235900 0.17555 -0.13626
236000 2.27107 -1.52995
236100 0.610329 -0.375184
236200 -1.64227 -1.72014
236300 1.06931 -0.243254
236400 0.249265 -1.02575
236500 1.22297 -0.918844
236600 0.0489823 -2.61729
236700 -0.236306 -1.15339
236800 -1.13933 1.70089
236900 -0.934869 0.353603
237000 -0.610779 -1.18223
237100 0.206312 0.00549179
237200 -0.0764475 0.117631
237300 -0.784476 -0.704175
237400 0.248784 -0.353037
237500 3.34612 -1.56103
237600 0.265685 -0.00379066
237700 -0.477615 0.454489
237800 0.836489 -1.21729
237900 1.66342 -0.869516
238000 1.91684 0.50751
238100 1.99003 -0.00375915
238200 -0.34975 0.72085
238300 -0.6513 0.523774
238400 -1.29122 0.441535
238500 2.01397 0.224475
238600 0.53273 -0.403117
238700 -0.0176245 0.803155
238800 0.0111225 -0.177921
238900 0.514154 0.0996913
239000 0.467218 0.653224
239100 0.71502 -1.94037
239200 1.02132 -0.500672
239300 0.277793 -0.14154
239400 -0.180897 -3.50365
239500 0.357475 -1.84827
239600 0.627551 -0.957585
239700 -0.489792 0.394596
239800 -0.524626 0.242328
239900 0.0657036 -0.112772
240000 -1.36005 0.0838409
240100 0.961957 0.502997
240200 0.474031 1.0449
240300 -0.870015 -2.48519
240400 -0.0699169 -1.63134
240500 0.223969 -0.766714
240600 -0.245921 -0.563968
240700 -0.570429 -1.04529
240800 1.70374 0.74146
240900 2.05082 0.518292
241000 1.45681 -0.0702607
241100 3.09608 -0.119902
241200 0.654314 -1.02668
241300 -0.669897 0.640483
241400 -0.655207 0.92952
241500 0.0524105 0.165469
241600 0.0990983 0.458597
241700 -0.907649 -1.55987
241800 0.641155 0.291239
241900 1.49854 0.593382
242000 1.59968 -0.610959
242100 0.522688 0.283352
242200 -0.470511 0.190191
242300 0.0846961 -0.482952
242400 0.919916 -1.51783
242500 0.94583 -2.00985
242600 -1.20796 -2.28237
242700 0.754124 -1.64224
242800 -0.117956 -0.572715
242900 -0.938826 0.63994
243000 -0.0450526 0.16507
243100 -0.297527 0.16277
243200 -0.90943 0.971993
243300 0.784711 -0.880137
243400 0.975059 -1.64911
243500 0.531821 -1.89252
243600 0.195933 1.1078
243700 -0.600555 1.09566
243800 0.114418 -1.65891
243900 1.64227 -1.28101
244000 0.817991 0.684037
244100 2.13268 -0.718609
244200 2.52217 1.36641
244300 -0.70004 0.245001
244400 1.13805 -1.03962
244500 0.522636 0.834022
244600 -1.17458 0.317966
244700 -0.161378 0.0465358
244800 -0.56306 0.466437
244900 1.13196 -0.990384
245000 1.26376 -2.1318
245100 0.0141558 0.620682
245200 -0.522298 0.68885
245300 0.342383 0.52818
245400 1.96906 -0.78233
245500 0.57328 -1.29571
245600 -0.582093 -1.74653
245700 -0.711263 -2.3378
245800 -0.116919 -0.92455
245900 0.0249486 -1.04573
246000 0.168722 -0.636065
246100 -0.737856 0.950737
246200 0.299237 1.16434
246300 0.357702 0.29184
246400 0.0672756 -0.366743
246500 0.693518 -1.08796
246600 0.6372 -1.43969
246700 0.0638425 -0.291461
246800 -0.380784 -0.909513
246900 0.494516 0.0444975
247000 0.996156 -0.638259
247100 1.09288 1.43673
247200 0.266846 0.731704
247300 2.61372 -0.616174
247400 1.6626 -0.194528
247500 -1.32455 -0.308408
247600 0.418431 0.555881
247700 -0.206232 -0.305091
247800 0.23824 -0.356179
247900 0.702322 -0.412812
248000 1.04637 -0.37537
248100 0.869696 0.720612
248200 -0.662291 -0.75221
248300 -0.403491 -0.326755
248400 1.46521 0.452537
248500 0.890432 -0.470582
248600 -1.02488 -1.28059
248700 -0.158355 -2.92966
248800 0.48011 -1.75563
248900 -1.82332 1.3961
249000 -0.293488 0.252617
249100 -1.51921 -1.56926
249200 1.03297 -0.940067
249300 -1.32415 0.55586
249400 1.79907 -0.998154
249500 1.94513 -1.94564
249600 2.43237 -0.731027
249700 0.558603 -1.4356
249800 -0.11293 1.79583
249900 -2.13944 0.365163
250000 0.51115 0.138644
250100 1.22452 -0.917739
250200 2.14383 -0.368411
250300 1.38611 0.672458
250400 -0.465395 1.72491
250500 1.64265 1.0454
250600 -0.710714 -0.56378
250700 -0.233965 0.856411
250800 -0.179801 0.646108
250900 0.0146547 -0.837185
251000 0.415086 -1.5944
251100 3.10005 -0.939059
251200 0.817247 -1.47821
251300 -0.932848 -1.08792
251400 1.33638 0.47362
251500 2.30391 0.76973
251600 2.65535 -0.309667
251700 4.1174 -0.529044
251800 3.43391 0.784152
251900 0.688159 1.11584
252000 -0.312293 3.14407
252100 1.71239 1.83633
252200 -2.03746 1.37596
252300 -4.80236 0.0577444
252400 -6.43421 -3.76982
252500 -0.522756 -7.01942
252600 -0.330502 -1.43833
252700 1.19267 -1.50508
252800 2.02477 -2.52679
252900 1.95508 0.194676
253000 0.352776 1.53912
253100 3.40293 0.132924
253200 3.17389 0.487354
253300 2.159 1.77658
253400 0.0299068 2.11784
253500 -5.63905 2.17026
253600 -5.12214 2.90096
253700 -3.20174 3.50844
253800 -0.258068 4.45685
253900 -0.789412 1.88553
254000 1.35998 -3.58622
254100 0.860149 -2.94694
254200 2.21202 -2.7023
254300 0.588764 -3.80235
254400 -2.30816 -4.59693
254500 -2.55568 -2.1751
254600 1.43741 -0.867534
254700 2.18313 -1.41593
254800 3.90939 -2.15747
254900 4.29372 -0.572214
255000 2.41516 0.619787
255100 -1.85604 1.78134
255200 -2.05779 2.84588
255300 -4.21947 3.36193
255400 -0.883864 1.49296
255500 2.28527 0.466622
255600 2.60865 0.120089
255700 3.14552 -1.01104
255800 1.50756 -0.349188
255900 1.09922 -2.79912
256000 -0.822952 -4.74953
256100 -3.76973 -0.483892
256200 -2.80945 1.32207
256300 -1.62159 2.78895
256400 -0.686693 0.664748
256500 0.445968 -1.23577
256600 2.61495 -0.446847
256700 2.41388 1.56097
256800 -1.00873 3.00107
256900 -3.15609 3.32378
257000 -1.79353 2.78379
257100 -2.75401 1.81859
257200 -1.50263 -0.421838
257300 0.655979 -0.1125
257400 1.19188 -3.38424
257500 -1.33539 -1.14743
257600 -0.00265851 -1.12439
257700 0.453907 -0.223252
257800 -3.91579 0.820717
257900 -2.42944 1.01417
258000 2.50828 0.216245
258100 -8.51503e-05 -0.148589
258200 1.04688 -0.524377
258300 1.326 -0.12061
258400 1.67965 -0.353905
258500 2.6024 -1.30672
258600 2.84644 -0.036599
258700 -0.317822 -0.733418
258800 -0.287842 0.143328
258900 -0.941544 -0.824402
259000 1.37699 -0.799054
259100 1.78637 0.807897
259200 2.93274 3.92639
259300 -1.05109 4.51481
259400 0.984993 1.81122
259500 0.134736 0.856019
259600 -1.19028 -1.59709
259700 -0.267677 -1.35935
259800 -1.35871 -1.48122
259900 -0.913606 -1.52395
260000 -0.120049 -3.98915
260100 0.587262 0.0949316
260200 -1.43894 1.16517
260300 0.705424 -0.795144
260400 0.720991 -1.68983
260500 -1.67941 -1.01662
260600 -1.64549 -1.06653
260700 -0.30963 0.723496
260800 -0.0889284 0.772012
260900 0.579335 -1.21334
261000 -0.0104381 0.546803
261100 -0.581472 1.91057
261200 -1.29508 1.07101
261300 -1.37931 1.4696
261400 -1.1241 -0.181075
261500 0.560408 -2.12616
261600 -0.792992 -2.17367
261700 -0.909413 0.166632
261800 0.672713 0.724603
261900 0.452326 0.143168
262000 0.627921 0.644009
262100 2.61774 0.0271205
262200 1.17142 -0.405119
262300 -0.877442 -0.0156374
262400 0.727382 -1.04595
262500 -0.712024 -0.276008
262600 2.81574 -1.356
262700 1.09692 -0.388503
262800 -1.28108 0.510697
262900 1.23796 1.32321
263000 0.895128 0.379394
263100 0.533155 0.413565
263200 0.718701 -0.620006
263300 -1.95902 1.00973
263400 -0.25909 0.0441115
263500 -0.900237 -0.815903
263600 -0.596458 2.24168
263700 0.159868 2.56593
263800 -0.298639 1.26032
263900 -1.69578 0.505728
264000 1.19938 -1.91342
264100 0.302855 -3.15387
264200 -0.604939 -0.96121
264300 -0.972259 0.411499
264400 -1.96131 1.10462
264500 -1.7927 0.89694
264600 -0.474188 0.257657
264700 -0.861552 -0.0728057
264800 1.27001 1.40338
264900 -0.772221 2.31928
265000 -0.796514 0.285806
265100 1.10947 -1.15697
265200 0.820035 0.291011
265300 0.560333 0.451135
265400 1.91598 -1.7341
265500 0.37085 -0.467788
265600 -0.264144 -0.378353
265700 0.579461 -1.69376
265800 2.33844 -0.0259568
265900 0.72033 0.691219
266000 0.522571 -0.194422
266100 0.665008 0.392217
266200 -0.522726 -0.173779
266300 -1.4816 1.14687
266400 -0.251371 1.16908
266500 2.45486 -0.588998
266600 1.52893 -1.64168
266700 1.1816 0.934318
266800 -0.551508 2.45708
266900 -0.00954005 1.54715
267000 -0.822372 -0.771003
267100 -0.906588 -1.34577
267200 -2.27398 -1.43054
267300 -0.206898 -2.74009
267400 0.822878 -0.96955
267500 1.48227 0.810245
267600 -2.84371 -0.626453
267700 -0.278687 -0.951324
267800 -0.9447 0.0233793
267900 -0.637275 -0.744125
268000 -1.76643 -0.216342
268100 -1.14935 1.42875
268200 -0.308583 0.268865
268300 -1.50252 -1.38564
268400 -0.158277 0.832611
268500 1.18403 -0.414577
268600 0.63515 -1.55446
268700 0.199388 0.177048
268800 1.52147 1.57202
268900 -1.91707 0.928562
269000 -0.214885 1.7507
269100 1.33934 0.747745
269200 1.7245 -0.244411
269300 0.22555 -0.914628
269400 1.10871 -0.648899
269500 -0.206906 -0.366051
269600 -0.904932 -0.771909
269700 0.186582 -1.25868
269800 1.0537 -1.4147
269900 0.592309 -0.688824
270000 1.34826 1.11382
270100 1.47491 0.523278
270200 0.341897 -1.53463
270300 0.275829 -0.134981
270400 -0.523059 1.2532
270500 -0.664382 1.05385
270600 -1.62659 1.50717
270700 1.36186 2.23889
270800 1.01722 2.41737
270900 0.265492 0.800753
271000 -0.690322 -0.790582
271100 -1.10142 -0.900297
271200 -2.35287 -0.610616
271300 -1.79364 0.16395
271400 -0.595218 -0.16686
271500 -0.438215 -0.124992
271600 2.16356 0.752372
271700 -0.805544 -0.41889
271800 -1.37142 -1.85253
271900 1.03387 0.279157
272000 -0.884394 -0.371662
272100 0.481307 -0.85139
272200 -0.128645 1.96339
272300 -0.570261 0.792515
272400 -0.550972 -0.128253
272500 -1.13864 -0.209211
272600 0.833659 0.145982
272700 2.91431 -0.271581
272800 0.283806 1.84707
272900 -0.1244 2.68174
273000 0.850269 0.604976
273100 -0.0464945 -0.15801
273200 -0.145303 -1.70696
273300 -0.444288 -1.80928
273400 0.968952 -0.423893
273500 1.57421 -2.14769
273600 1.03431 -0.45906
273700 -0.852397 1.64209
273800 0.647573 -1.02648
273900 0.565852 -0.0325639
274000 0.109008 1.02428
274100 -2.39542 -1.00748
274200 0.561934 -0.977077
274300 0.542901 0.0518567
274400 0.541182 -0.376641
274500 0.0582622 0.0496927
274600 -0.590141 0.491075
274700 -0.898609 -0.402784
274800 -2.04965 0.613977
274900 -1.60682 -0.933535
275000 -1.15691 -0.318486
275100 0.738392 -0.656694
275200 0.611456 -1.48067
275300 0.401955 0.120799
275400 -0.133662 0.248808
275500 1.33044 2.17843
275600 0.725199 0.217753
275700 1.48517 -0.214
275800 -0.909372 -1.10659
275900 -2.16954 -0.583015
276000 -1.15164 0.779023
276100 0.661118 -0.703596
276200 0.0575633 -0.292944
276300 0.963328 0.104258
276400 0.742906 1.51052
276500 0.288831 0.650147
276600 -1.42507 0.744285
276700 -0.359127 -0.679307
276800 0.7873 -0.947092
276900 0.689239 -2.18485
277000 0.796801 -0.35771
277100 -0.296145 0.867077
277200 1.72298 1.05463
277300 -0.512222 -0.0210683
277400 -0.590821 1.29926
277500 1.06037 0.160447
277600 -1.3391 -0.177301
277700 -1.25503 -1.49433
277800 1.52696 0.148958
277900 -0.365114 1.55074
278000 -0.00527886 0.995959
278100 -0.47879 0.938894
278200 -0.644558 1.49534
278300 0.242362 0.238969
278400 1.10103 0.0720983
278500 -1.6767 -1.76725
278600 0.323755 0.822564
278700 0.0615399 0.994337
278800 0.0253828 -0.798681
278900 0.333453 -0.609359
279000 -0.204107 -0.0854862
279100 0.284738 0.0184233
279200 -1.38434 -0.801681
279300 -0.478632 -0.6411
279400 -0.0555952 -0.124395
279500 0.388246 -0.5012
279600 1.03008 0.148284
279700 0.0761431 1.24041
279800 -0.509267 -0.438427
279900 -0.667553 1.51468
280000 0.188722 0.149116
280100 0.625771 0.243888
280200 0.147794 -0.591406
280300 0.0452243 0.945161
280400 0.373037 0.433645
280500 0.229216 1.41545
280600 -0.350283 0.476028
280700 -0.640837 -1.0613
280800 0.31424 -1.58163
280900 -0.115948 -1.58058
281000 1.14722 -0.849781
281100 -0.324543 -0.555899
281200 -1.64954 -0.723096
281300 1.76283 -0.17298
281400 0.358652 -1.84143
281500 0.57845 -0.203255
281600 -0.801958 1.19616
281700 1.05435 -0.186191
281800 1.42264 0.543653
281900 -0.36531 -0.105148
282000 -0.955093 -0.81567
282100 0.620545 0.89337
282200 -0.413389 1.51407
282300 0.945594 0.121333
282400 -1.46376 0.0625517
282500 0.022537 1.64956
282600 -0.0295208 -0.670534
282700 -0.955121 0.230066
282800 0.189804 -0.0939831
282900 0.61298 -1.74913
283000 -0.0356751 -0.696598
283100 1.30016 -0.878427
283200 0.0280688 0.0192726
283300 -0.480215 -0.829204
283400 -1.31673 -0.692866
283500 -1.07551 -0.100245
283600 -0.938512 -1.1224
283700 -0.571415 0.250046
283800 -1.99367 0.211388
283900 -0.0862479 0.157565
284000 1.15897 1.42469
284100 -0.319148 1.38289
284200 1.67607 1.73511
284300 0.816971 0.0672442
284400 -0.0660526 0.0121058
284500 -0.859484 0.663461
284600 -2.43439 1.02022
284700 -0.887594 -1.05792
284800 0.967359 1.09646
284900 2.05134 0.614053
285000 2.21712 0.0112437
